# C(%) C_min(%) C_max(%) I(uA) I_std(uA)
0.000000000000000000e+00	0.000000000000000000e+00	5.000000000000000104e-03	1.443045173611212029e+01	3.426739938776828698e+00
8.499999999999999778e-01	8.000000000000000444e-01	9.499999999999999556e-01	1.145031385850467416e+02	3.062930375540002714e+01
1.000000000000000056e-01	5.999999999999999778e-02	1.000000000000000056e-01	4.431947714427995066e+01	6.636936935826210693e+00
1.000000000000000056e-01	5.999999999999999778e-02	1.000000000000000056e-01	4.851762316782521367e+01	6.400810125156388253e+00
8.499999999999999778e-01	8.000000000000000444e-01	9.499999999999999556e-01	1.071866243076815977e+02	1.610294625437744997e+01
1.000000000000000056e-01	5.999999999999999778e-02	1.000000000000000056e-01	4.045271004256018443e+01	2.785800175500086961e+00
0.000000000000000000e+00	0.000000000000000000e+00	5.000000000000000104e-03	1.365232955130054648e+01	3.940277789121634733e+00
