# Configuration automatically generated by WRITE_CONFIG()
connection ethernet
#connection (actual) ?
device any
#device (actual) t7
name "LJ1"
serial "470010172"
ip "192.168.1.32"
samplehz 1000.000000
settleus 10.000000
nsample 64

# Analog Inputs
aichannel 10
ailabel "Current"
ainegative 199
airange 1.000000
airesolution 0
aicalslope 984.279297
aicalzero 0.001190
aicalunits "uA"

aichannel 11
ailabel "Voltage"
ainegative 199
airange 10.000000
airesolution 0
aicalslope 1.000000
aicalzero 0.000000
aicalunits "V"

# Digital output
do4 0
do5 0

# Analog Outputs
aochannel 0
aosignal constant
aofrequency 500.000000
aoamplitude 0.000000
aooffset 5.000000
aoduty 0.500000

# Meta Parameters
meta float
wire_d_in 0.041000
standoff_in 0.100000
cut_o2_psig 20.000000

meta string
wire hcsteel
feed_ips 31
meta end

## End Configuration ##
#: Tue Jun 29 18:28:54 2021
-2.710229e-03	9.451208e+00
6.375661e-04	9.447733e+00
-2.394397e-03	9.442047e+00
-5.236880e-03	9.439836e+00
-3.099096e-04	9.434465e+00
-2.552313e-03	9.428780e+00
-7.836568e-04	9.430043e+00
-4.362422e-04	9.442678e+00
-4.384135e-03	9.453420e+00
-5.363213e-03	9.455315e+00
8.270594e-04	9.457842e+00
-1.794318e-03	9.451524e+00
-1.225821e-03	9.449312e+00
-6.121208e-03	9.441099e+00
4.237940e-03	9.445206e+00
-1.004739e-03	9.446469e+00
-3.373475e-03	9.459737e+00
-4.952632e-03	9.460369e+00
-4.131470e-03	9.459105e+00
2.343006e-03	9.458158e+00
-2.015400e-03	9.448997e+00
-7.836568e-04	9.448997e+00
-3.910388e-03	9.443942e+00
3.217439e-04	9.447102e+00
5.744016e-04	9.457526e+00
-3.057643e-03	9.459737e+00
-4.352552e-03	9.458473e+00
-3.594557e-03	9.459105e+00
2.721993e-03	9.454999e+00
-3.436641e-03	9.447417e+00
-4.510468e-03	9.440784e+00
6.890846e-03	9.448997e+00
3.985282e-03	9.456894e+00
-6.257411e-04	9.460369e+00
-2.836561e-03	9.459105e+00
-3.089227e-03	9.457210e+00
-1.067905e-03	9.455947e+00
1.553450e-03	9.448997e+00
-2.015400e-03	9.451839e+00
-4.994085e-04	9.469214e+00
7.007305e-04	9.477743e+00
-9.415725e-04	9.479955e+00
-9.099894e-04	9.480270e+00
9.849706e-04	9.483746e+00
-5.173714e-03	9.480586e+00
-2.141732e-03	9.482482e+00
-2.552313e-03	9.479955e+00
1.142882e-03	9.480902e+00
3.858953e-03	9.484377e+00
-5.300047e-03	9.483746e+00
-1.573235e-03	9.481850e+00
-1.952233e-03	9.479955e+00
3.849083e-04	9.483113e+00
-4.994085e-04	9.482798e+00
-1.825901e-03	9.483113e+00
-5.868543e-03	9.480586e+00
-2.773395e-03	9.481218e+00
-2.836561e-03	9.482482e+00
-2.678646e-03	9.481534e+00
1.174464e-03	9.482482e+00
-1.889067e-03	9.480902e+00
6.908611e-05	9.486588e+00
-6.247541e-03	9.479322e+00
-2.836561e-03	9.481850e+00
-3.089227e-03	9.476795e+00
-2.552313e-03	9.481218e+00
-1.257404e-03	9.483429e+00
-1.636402e-03	9.481534e+00
2.469335e-03	9.484061e+00
-4.415718e-03	9.480902e+00
-3.847222e-03	9.483746e+00
-4.763133e-03	9.479639e+00
-1.099488e-03	9.481218e+00
-1.636402e-03	9.480586e+00
1.322506e-04	9.481850e+00
-3.414928e-04	9.482165e+00
-5.724445e-05	9.483746e+00
-3.341892e-03	9.481218e+00
-5.647461e-03	9.480586e+00
-2.236482e-03	9.481218e+00
-1.731151e-03	9.481534e+00
1.585033e-03	9.479639e+00
1.648197e-03	9.483113e+00
5.744016e-04	9.484377e+00
1.322506e-04	9.483429e+00
-4.952632e-03	9.481850e+00
-4.289386e-03	9.480902e+00
-2.710229e-03	9.481850e+00
-1.983816e-03	9.479955e+00
2.974651e-03	9.470478e+00
2.585794e-04	9.466687e+00
-1.099488e-03	9.465424e+00
1.932437e-03	9.468266e+00
-1.604819e-03	9.461317e+00
-8.468231e-04	9.459737e+00
-3.152393e-03	9.451524e+00
-3.657723e-03	9.448049e+00
-4.362422e-04	9.441731e+00
-1.889067e-03	9.445838e+00
-1.162655e-03	9.454683e+00
-6.121208e-03	9.460369e+00
-6.573242e-04	9.463528e+00
-1.573235e-03	9.457842e+00
3.533261e-04	9.453420e+00
-2.710229e-03	9.447733e+00
-3.499807e-03	9.441415e+00
2.185095e-03	9.449629e+00
-1.288987e-03	9.455947e+00
-1.004739e-03	9.461317e+00
-6.089625e-03	9.458473e+00
-8.152400e-04	9.460369e+00
