# Configuration automatically generated by WRITE_CONFIG()
connection ethernet
#connection (actual) ?
device any
#device (actual) t7
name "LJ1"
serial "470010172"
ip "192.168.1.32"
samplehz 1000.000000
settleus 10.000000
nsample 64

# Analog Inputs
aichannel 10
ailabel "Current"
ainegative 199
airange 1.000000
airesolution 0
aicalslope 984.279297
aicalzero 0.001190
aicalunits "uA"

aichannel 11
ailabel "Voltage"
ainegative 199
airange 10.000000
airesolution 0
aicalslope 1.000000
aicalzero 0.000000
aicalunits "V"

# Digital output
do4 0
do5 0

# Analog Outputs
aochannel 0
aosignal constant
aofrequency 500.000000
aoamplitude 0.000000
aooffset 5.000000
aoduty 0.500000

# Meta Parameters
meta float
wire_d_in 0.041000
standoff_in 0.100000
cut_o2_psig 20.000000

meta string
wire hcsteel
feed_ips 31
meta end

## End Configuration ##
#: Tue Jun 29 18:25:33 2021
4.774837e-03	-1.004139e+01
5.974961e-03	2.065895e+00
2.248259e-03	6.235395e+00
1.837690e-03	8.012938e+00
1.490286e-03	8.791935e+00
-3.973554e-03	9.133417e+00
1.458704e-03	9.293576e+00
1.016553e-03	9.373182e+00
-4.320969e-03	9.412037e+00
-8.784062e-04	9.432570e+00
-7.204905e-04	9.438256e+00
-1.952233e-03	9.438889e+00
-5.047381e-03	9.439520e+00
-1.320570e-03	9.434465e+00
2.216677e-03	9.432886e+00
1.237628e-03	9.437625e+00
5.744016e-04	9.450892e+00
-2.489147e-03	9.454683e+00
-3.752473e-03	9.454051e+00
7.007305e-04	9.452156e+00
-4.068304e-03	9.445838e+00
-2.489147e-03	9.446154e+00
-1.604819e-03	9.436993e+00
-7.836568e-04	9.443626e+00
7.007305e-04	9.451524e+00
7.323128e-04	9.457842e+00
-4.573634e-03	9.460369e+00
2.027184e-03	9.474268e+00
-2.394397e-03	9.473637e+00
-2.566131e-05	9.478059e+00
-2.425980e-03	9.477427e+00
2.027184e-03	9.476795e+00
1.900855e-03	9.479639e+00
-1.519939e-04	9.480270e+00
7.323128e-04	9.479639e+00
-3.057643e-03	9.481218e+00
-3.847222e-03	9.478375e+00
-4.226220e-03	9.478691e+00
-2.741812e-03	9.479322e+00
-2.615479e-03	9.477427e+00
5.744016e-04	9.479955e+00
-1.889067e-03	9.479322e+00
2.469335e-03	9.481850e+00
-4.668384e-03	9.479639e+00
-3.657723e-03	9.480586e+00
-3.405058e-03	9.479007e+00
-2.078566e-03	9.478691e+00
-1.320570e-03	9.479639e+00
-2.566131e-05	9.475848e+00
4.164905e-04	9.479639e+00
3.849083e-04	9.481850e+00
-2.457564e-03	9.479322e+00
3.533261e-04	9.481534e+00
-1.699568e-03	9.479955e+00
-9.099894e-04	9.479955e+00
-2.467433e-04	9.480902e+00
-7.520737e-04	9.479322e+00
8.902239e-04	9.479955e+00
2.269972e-04	9.481850e+00
-9.415725e-04	9.479955e+00
-3.414928e-04	9.481534e+00
2.585794e-04	9.481218e+00
1.016553e-03	9.481218e+00
6.059839e-04	9.481218e+00
-1.835770e-04	9.475532e+00
2.879904e-03	9.478375e+00
1.900855e-03	9.482798e+00
1.553450e-03	9.482165e+00
-5.724445e-05	9.482482e+00
8.586416e-04	9.482482e+00
-8.152400e-04	9.483429e+00
-1.573235e-03	9.481850e+00
3.217439e-04	9.481218e+00
2.564082e-03	9.483746e+00
8.270594e-04	9.479955e+00
1.363957e-03	9.485009e+00
-1.257404e-03	9.480270e+00
-3.815639e-03	9.473321e+00
-4.605217e-03	9.459421e+00
2.269972e-04	9.450892e+00
3.849083e-04	9.440468e+00
-3.657723e-03	9.435729e+00
-2.268065e-03	9.437308e+00
-1.446903e-03	9.448997e+00
-2.566131e-05	9.448365e+00
-7.520737e-04	9.446786e+00
-6.215958e-03	9.439520e+00
6.059839e-04	9.437625e+00
-3.847222e-03	9.436993e+00
-8.468231e-04	9.434465e+00
-1.004739e-03	9.446154e+00
2.269972e-04	9.457842e+00
-6.257411e-04	9.459105e+00
-1.794318e-03	9.457210e+00
-5.489545e-03	9.453735e+00
-1.204107e-04	9.452156e+00
-1.510069e-03	9.446469e+00
-3.878805e-03	9.442995e+00
5.659139e-03	9.447417e+00
-6.121208e-03	9.452156e+00
7.007305e-04	9.461948e+00
-1.257404e-03	9.459421e+00
-1.225821e-03	9.456578e+00
-3.152393e-03	9.453735e+00
-2.362814e-03	9.448365e+00
-1.257404e-03	9.443942e+00
6.375661e-04	9.444890e+00
-2.299648e-03	9.450576e+00
-2.994477e-03	9.458473e+00
-1.320570e-03	9.461317e+00
-4.678254e-04	9.457526e+00
-3.468224e-03	9.453735e+00
