# Configuration automatically generated by WRITE_CONFIG()
connection ethernet
#connection (actual) ?
device any
#device (actual) t7
name "LJ1"
serial "470010172"
ip "192.168.1.32"
samplehz 1000.000000
settleus 10.000000
nsample 64

# Analog Inputs
aichannel 10
ailabel "Current"
ainegative 199
airange 1.000000
airesolution 0
aicalslope 984.279297
aicalzero 0.001190
aicalunits "uA"

aichannel 11
ailabel "Voltage"
ainegative 199
airange 10.000000
airesolution 0
aicalslope 1.000000
aicalzero 0.000000
aicalunits "V"

# Digital output
do4 0
do5 0

# Analog Outputs
aochannel 0
aosignal constant
aofrequency 500.000000
aoamplitude 0.000000
aooffset 5.000000
aoduty 0.500000

# Meta Parameters
meta float
wire_d_in 0.041000
standoff_in 0.100000
cut_o2_psig 20.000000

meta string
wire hcsteel
feed_ips 31
meta end

## End Configuration ##
#: Tue Jun 29 18:40:59 2021
-4.731550e-03	9.447102e+00
-2.647062e-03	9.446469e+00
7.954772e-04	9.446469e+00
-3.152393e-03	9.442995e+00
-6.058042e-03	9.435413e+00
-1.194238e-03	9.431307e+00
-3.594557e-03	9.427200e+00
2.943068e-03	9.445522e+00
-1.762734e-03	9.447733e+00
-3.405058e-03	9.448049e+00
-1.825901e-03	9.452156e+00
1.142882e-03	9.454051e+00
-4.857882e-03	9.448365e+00
-1.204107e-04	9.445206e+00
-2.710229e-03	9.436361e+00
2.595664e-03	9.456263e+00
-4.131470e-03	9.457210e+00
5.744016e-04	9.462581e+00
-4.289386e-03	9.460053e+00
-1.889067e-03	9.456578e+00
-9.731557e-04	9.453420e+00
-2.394397e-03	9.450892e+00
-2.204898e-03	9.440784e+00
2.269972e-04	9.446786e+00
2.374588e-03	9.459737e+00
-1.446903e-03	9.461633e+00
-3.730759e-04	9.471109e+00
-5.047381e-03	9.478691e+00
-1.036322e-03	9.479322e+00
-3.752473e-03	9.480586e+00
7.323128e-04	9.482165e+00
-6.573242e-04	9.481534e+00
3.849083e-04	9.483429e+00
-2.868145e-03	9.481534e+00
6.059839e-04	9.482165e+00
1.079717e-03	9.483113e+00
-1.825901e-03	9.481218e+00
-2.899728e-03	9.481218e+00
-4.510468e-03	9.482165e+00
2.153513e-03	9.481534e+00
3.849083e-04	9.482165e+00
-3.499807e-03	9.480902e+00
-5.236880e-03	9.482165e+00
-1.762734e-03	9.483429e+00
-6.573242e-04	9.481534e+00
-4.678254e-04	9.482482e+00
-1.320570e-03	9.481534e+00
-5.679044e-03	9.480586e+00
6.827681e-03	9.485009e+00
-6.257411e-04	9.481850e+00
-5.309916e-04	9.483429e+00
-2.015400e-03	9.480902e+00
-4.226220e-03	9.481534e+00
1.837690e-03	9.483113e+00
-7.836568e-04	9.481850e+00
-6.089625e-03	9.481534e+00
2.816739e-03	9.484377e+00
-1.636402e-03	9.478691e+00
-2.899728e-03	9.483429e+00
-9.415725e-04	9.482165e+00
-8.784062e-04	9.481850e+00
-3.057643e-03	9.481534e+00
-2.710229e-03	9.483746e+00
-6.573242e-04	9.481218e+00
6.375661e-04	9.482482e+00
1.174464e-03	9.479955e+00
7.954772e-04	9.483746e+00
-4.194636e-03	9.479955e+00
-3.152393e-03	9.482482e+00
-2.783265e-04	9.482165e+00
-1.288987e-03	9.482482e+00
-4.857882e-03	9.480270e+00
9.849706e-04	9.482482e+00
-2.236482e-03	9.481850e+00
-3.278725e-03	9.480586e+00
-1.636402e-03	9.481850e+00
-2.836561e-03	9.482482e+00
-5.047381e-03	9.470161e+00
3.217439e-04	9.460053e+00
-3.847222e-03	9.450892e+00
-2.331231e-03	9.437941e+00
5.921666e-06	9.440468e+00
4.869584e-03	9.446786e+00
-3.468224e-03	9.453735e+00
-2.078566e-03	9.448997e+00
-1.415320e-03	9.446786e+00
1.269210e-03	9.444890e+00
-5.742211e-03	9.437625e+00
-3.468224e-03	9.432570e+00
-1.825901e-03	9.428780e+00
6.908611e-05	9.437625e+00
8.586416e-04	9.449629e+00
-4.763133e-03	9.447102e+00
-2.994477e-03	9.445838e+00
9.533883e-04	9.450892e+00
-8.784062e-04	9.450576e+00
-5.236880e-03	9.445838e+00
-6.889073e-04	9.438256e+00
3.985282e-03	9.449629e+00
-1.636402e-03	9.460369e+00
-4.099887e-03	9.458473e+00
4.796550e-04	9.462264e+00
-4.573634e-03	9.456894e+00
-1.131071e-03	9.454999e+00
5.112372e-04	9.451208e+00
-3.594557e-03	9.444259e+00
-5.724445e-05	9.445838e+00
2.585794e-04	9.455947e+00
-4.984215e-03	9.460369e+00
-1.352153e-03	9.461633e+00
-5.724445e-05	9.458473e+00
